architecture,year,hours,field,heldout_nrmse,full_nrmse,heldout_minus_full,full_gain_pct,delta_ci95_low,delta_ci95_median,delta_ci95_high,bootstrap_draws_full_not_better,bootstrap_tail_probability_full_not_better,bootstrap_probability_at_floor,comparability
PixelAttn-VFI,2020,trained_hours,t2m,0.020208387465725754,0.02025885365597999,-5.046619025423499e-05,-0.249728932305102,-6.484157102450375e-05,-5.054712690955726e-05,-3.6356805164347584e-05,5000,1.0,False,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,trained_hours,u10,0.075632877400629,0.07227697705294744,0.003355900347681559,4.437091993611828,0.003335479415857192,0.0033560795712933786,0.003377079371544681,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,trained_hours,v10,0.12585779999539665,0.11983495535928836,0.0060228446361082905,4.785436132149602,0.005987224968450764,0.006023123887730596,0.006059823284561684,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,trained_hours,mslp,0.023523585088644407,0.0229239247751611,0.0005996603134833071,2.5491875971438662,0.0005871258592236103,0.0005996983816601662,0.0006125192919004563,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,T1000,0.022132307424006806,0.020911969259129443,0.0012203381648773631,5.513831619534022,0.00120789858575553,0.0012204243037215491,0.0012330093076043764,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,T925,0.024603725720836175,0.02354716117813948,0.001056564542696696,4.294327431076516,0.0010464062362594278,0.0010567725977888073,0.001066824576061214,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,T850,0.028052249240413822,0.026853390535518495,0.0011988587048953267,4.273663386564297,0.0011889559692905513,0.0011989113054552743,0.0012088528305261683,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,T700,0.025196029984952864,0.02452362039497691,0.0006724095899759558,2.668712453420323,0.0006633555478082129,0.000672368360419626,0.0006821877722806298,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,U1000,0.09733474445944792,0.08802694162482871,0.009307802834619211,9.562672493065488,0.00924540413732396,0.009308473861045871,0.00937365029841391,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,U925,0.09516924801730359,0.08572038260834382,0.00944886540895977,9.928485940376229,0.009372752499241322,0.00944964459382279,0.009527860647565323,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,U850,0.10211180029790995,0.0929481691190083,0.009163631178901649,8.97411577522565,0.009100151491139104,0.009164426980726267,0.009230871912552471,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,U700,0.09689799378607342,0.08912330185048714,0.007774691935586275,8.023584010161093,0.007715954787191329,0.0077750763176353335,0.007834920540571194,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,V1000,0.16856007621878663,0.1472316123416495,0.021328463877137133,12.65333070296749,0.02114929415328756,0.0213304806431609,0.021512616157815044,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,V925,0.20782658207333987,0.1782644194156332,0.02956216265770667,14.224437683950597,0.02929945629293058,0.029565273927082247,0.02983241148829403,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,V850,0.27695655499307587,0.24046023872913652,0.036496316263939343,13.17763223363743,0.03625210529273766,0.03649695056722692,0.036749065408065225,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,V700,0.3157050469109921,0.2726778411127831,0.04302720579820901,13.628925549086908,0.042763985571854145,0.04302847140495822,0.043292842924191624,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Q1000,0.03541698936788763,0.03405339550923773,0.0013635938586499044,3.850112285055676,0.0013483403185378202,0.00136383750803961,0.0013791400342849686,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Q925,0.06334851259402666,0.06148705155886685,0.0018614610351598074,2.9384447383778523,0.0018423285440930135,0.0018618621871568548,0.0018803576240154318,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Q850,0.09648699574878142,0.09322877478040772,0.003258220968373693,3.3768498470581125,0.003226589991348531,0.0032584300078329215,0.0032908407004270017,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Q700,0.1249342883210251,0.12276841792199687,0.0021658703990282274,1.7336076653855919,0.0021317256416192596,0.0021657349485957045,0.0022012101183431073,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Z1000,0.028652488965973673,0.024737194705181063,0.0039152942607926094,13.664761429424948,0.0038300025399444896,0.0039166056647576206,0.004005422224945613,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Z925,0.022496944440919132,0.0193507390803717,0.0031462053605474313,13.985034140124723,0.003074756862889118,0.003146999114382109,0.003221781234405171,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Z850,0.017488420565630915,0.015077519598121192,0.002410900967509722,13.785698705392187,0.0023534203988741912,0.0024115651213454077,0.0024718546515831697,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,Z700,0.011437816893672365,0.00993750156628831,0.001500315327384056,13.117147628181222,0.0014635920729017832,0.0015007845268924722,0.0015393254593866043,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,t2m,0.030756474435409187,0.025909440736191926,0.004847033699217261,15.759393065015892,0.004772621579151387,0.004848150833594252,0.004921366026243576,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,u10,0.09794191103709061,0.08854291355744903,0.009398997479641583,9.596502028720044,0.009327322156913703,0.009400788999654054,0.009474838020638515,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,v10,0.16803043090250794,0.14732416790591685,0.02070626299659109,12.322924416354656,0.020544058969582574,0.020708058368524115,0.020877115383097517,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2020,held_out_hours,mslp,0.02910017333763855,0.025317198715302018,0.003782974622336531,12.999835356456732,0.003700114591246844,0.0037839860442493833,0.0038685716046864865,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,T1000,0.017253186811364417,0.016796735293272774,0.0004564515180916426,2.645607000504885,0.0004496564805266179,0.0004564180796797542,0.0004632038086170097,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,T925,0.019227754249651282,0.018799537476095182,0.00042821677355609974,2.227076381340093,0.000422953856919877,0.00042831754975896676,0.0004335111979333329,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,T850,0.02193420575337021,0.02139195102138264,0.0005422547319875702,2.4721876783901884,0.0005367742692238588,0.0005422467220917281,0.0005477020565039641,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,T700,0.01990654713588906,0.019598676131235934,0.00030787100465312633,1.5465816474926117,0.0003030114037381779,0.0003078685851752652,0.0003128613807273855,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,U1000,0.07500524302581221,0.07174556332808114,0.003259679697731069,4.3459357855947305,0.003242729573638215,0.003259891064303938,0.003276556205456685,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,U925,0.0729384937866584,0.06946909463666025,0.003469399149998151,4.7566092605997286,0.003447163680739054,0.0034695961045761586,0.0034921382767320566,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,U850,0.07968240620465783,0.07508702283891128,0.004595383365746553,5.767124243140551,0.004567263911148767,0.004594959978668281,0.004624251191718461,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,U700,0.07601245877066272,0.07209339543409442,0.003919063336568301,5.155817085712899,0.0038907646157146482,0.003919212470414039,0.003948498088635586,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,V1000,0.125442335640708,0.11935822218840868,0.006084113452299325,4.850127687135422,0.00604197322189553,0.006084582939028298,0.006128869067997697,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,V925,0.15300937717615398,0.14446758512877142,0.008541792047382563,5.582528473107054,0.00848622980197646,0.008541767364952282,0.00859714883703382,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,V850,0.20820941843905652,0.19423827861067466,0.013971139828381857,6.710138250768539,0.013899775395842296,0.013971373308462598,0.014043127605189342,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,V700,0.23666025922050826,0.220565250927411,0.016095008293097263,6.800891854893447,0.01600399769368455,0.016096304620573612,0.016180148652961912,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Q1000,0.027916133094878132,0.027525210913870567,0.000390922181007565,1.4003450251470853,0.0003845433826003535,0.00039094810683609066,0.00039737316876193365,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Q925,0.04973220090987365,0.049002254027832676,0.0007299468820409771,1.4677550333310427,0.0007222671894321416,0.0007299089213681255,0.0007374222181028766,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Q850,0.07550260995259452,0.07375074910876461,0.0017518608438299027,2.3202652794782006,0.0017350271240005421,0.0017518924041684328,0.0017682790944057944,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Q700,0.09855875011344549,0.09747653904446622,0.0010822110689792663,1.0980365190646122,0.0010609239520112945,0.0010822403376939266,0.0011029346456030557,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Z1000,0.022864752318423196,0.022265858529603878,0.0005988937888193185,2.619288328510613,0.0005867741011663472,0.0005988030725861265,0.0006108986801034543,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Z925,0.018087201534977893,0.01762099320143206,0.0004662083335458325,2.5775592351545185,0.0004553369311344842,0.0004660453942728314,0.0004769351085746123,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Z850,0.014184967119547531,0.013828224131804451,0.0003567429877430802,2.5149370085706586,0.0003474628103628749,0.00035661493882514165,0.0003661094230382083,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,Z700,0.009361578529655112,0.009127601824191076,0.00023397670546403647,2.499329623982296,0.000227550824792309,0.00023388093372706843,0.00024032234666667159,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,t2m,0.020439940843818973,0.020470185152565795,-3.0244308746821963e-05,-0.14796671369021025,-4.556558134297152e-05,-3.0247789800409708e-05,-1.5139259090317989e-05,5000,1.0,False,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,u10,0.07544131069212938,0.07213793925677232,0.0033033714353570554,4.378730174556324,0.0032852388083846615,0.003303562132146373,0.0033216190162576754,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,v10,0.12540798073687612,0.11950951839842971,0.005898462338446403,4.703418637145766,0.005863687795514945,0.005898815948735994,0.005933224051692646,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,trained_hours,mslp,0.023260722921890173,0.022670682231299737,0.0005900406905904355,2.536639521358817,0.0005784570985682947,0.0005899441593182776,0.0006015678040865712,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,T1000,0.022230161195797772,0.021007257916475,0.0012229032793227707,5.501099468203313,0.0012105960915448004,0.001222840242628389,0.0012350770002595049,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,T925,0.024498760194980224,0.023438715081796218,0.0010600451131840063,4.326933709082995,0.0010489713252273556,0.0010600403441739029,0.0010708006003355682,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,T850,0.027829581362928797,0.0266584410895745,0.0011711402733542986,4.208256883498614,0.0011611270160055774,0.0011712292310295039,0.001181843223977517,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,T700,0.025076894731217998,0.024390343770900463,0.0006865509603175349,2.7377829977603003,0.0006771292884281074,0.0006865642238032509,0.0006957858687205151,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,U1000,0.09705571998275514,0.08789819543968874,0.009157524543066398,9.435326990200585,0.009091630674983892,0.00915854214950819,0.009225556624700192,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,U925,0.09483599822536631,0.08547192760115732,0.009364070624208992,9.873962207848972,0.009280242752451857,0.00936496810038489,0.009450868212268915,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,U850,0.101497587353224,0.09246994973714948,0.00902763761607453,8.89443567230544,0.008965800825718141,0.009027415605270026,0.009091913418207982,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,U700,0.09610525055248326,0.08845803221713995,0.007647218335343306,7.957128555808869,0.0075947028668424035,0.007647654222889724,0.007702562677611386,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,V1000,0.16801745237529953,0.14693451429693866,0.02108293807836087,12.548064370877402,0.02088487016456966,0.02108351396538874,0.02127805047005738,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,V925,0.20664585952986875,0.1774539310654402,0.029191928464428557,14.126548932962837,0.028893355977382462,0.02919300884950439,0.0294846290577955,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,V850,0.2750442685342539,0.23928827313231182,0.035755995401942076,13.000087437738786,0.03547119400705111,0.03575729414220749,0.03603520159704013,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,V700,0.3132635038828798,0.27106860575580893,0.04219489812707089,13.469458651923379,0.04195095558706637,0.042192958853420226,0.042453615626542165,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Q1000,0.03549644480309126,0.03405419213303536,0.0014422526700559046,4.063090481473525,0.0014301460228277629,0.001442344380426265,0.0014544273943748404,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Q925,0.06298414812871703,0.06106587500345386,0.001918273125263166,3.04564431250686,0.0019021043241146706,0.0019182754342971613,0.0019337882384575444,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Q850,0.09500543522628102,0.09183291268222174,0.003172522544059281,3.3393063633707527,0.003143312858047712,0.0031728603398819347,0.0032019951757767113,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Q700,0.12351407401354142,0.12142628473070483,0.002087789282836594,1.6903250091221993,0.002052906504655672,0.0020877989406287226,0.00212230696609591,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Z1000,0.028458212090239958,0.02463649594882245,0.003821716141417509,13.42922081436102,0.0037302131759016093,0.0038214011374042393,0.003913873014345483,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Z925,0.02231423700144076,0.019251213630116774,0.003063023371323987,13.72676722545439,0.002984690042696897,0.00306275514537677,0.0031415973939113296,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Z850,0.017326696498399886,0.01498710999568107,0.0023395865027188156,13.502784578323258,0.0022761445620544064,0.002339563584175866,0.0024025600354378026,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,Z700,0.011315416835913188,0.00985963488911247,0.0014557819468007174,12.86547343249712,0.001414400154629805,0.0014557630106002105,0.001496751441359035,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,t2m,0.03104107196413682,0.026288471605723486,0.004752600358413333,15.31068374154163,0.004679775993549546,0.004752883675596295,0.004824741495068746,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,u10,0.09764810892045668,0.08839552557270863,0.009252583347748047,9.475435264481284,0.009176978110489245,0.00925380632707927,0.009328025085412243,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,v10,0.16743404218203517,0.14695471180211384,0.020479330379921334,12.231282308561898,0.020308842570866924,0.020479313791428644,0.020650035960803212,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
PixelAttn-VFI,2021,held_out_hours,mslp,0.028917458498312357,0.025220389557481772,0.003697068940830585,12.784902729423294,0.0036111762624548766,0.003696748421305176,0.00378353769172847,0,0.0001999600079984003,True,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout
SwinV2,2020,trained_hours,T1000,0.017660384771547424,0.017638753333298566,2.1631438248858464e-05,0.1224856566189248,1.743184218040237e-05,2.157996978047541e-05,2.5635743718973272e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,T925,0.01978615139403794,0.0197191764967768,6.697489726113781e-05,0.3384938077514105,6.442567481100793e-05,6.696797599519203e-05,6.95385320092735e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,T850,0.022790742503986952,0.022794524607349556,-3.7821033626039835e-06,-0.01659491068332834,-6.033762172074405e-06,-3.7828771343503126e-06,-1.5855391951685912e-06,4998,0.9996000799840032,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,T700,0.020243962890296036,0.020209488079974827,3.4474810321209054e-05,0.17029674727241567,3.201475698670587e-05,3.449389552605958e-05,3.6859803340815243e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,U1000,0.08415346922734745,0.08396462881285115,0.00018884041449630795,0.22440003511458356,0.00017617640059124952,0.00018887918314591107,0.00020159152070996743,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,U925,0.08058451505246117,0.08038778992433337,0.00019672512812779486,0.24412274243969231,0.00018199178952273723,0.00019654245813012505,0.00021124184325308181,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,U850,0.0844387374150616,0.08384748917516692,0.0005912482398946761,0.7002097117918457,0.0005766843539180763,0.0005913636039543424,0.0006054323078404121,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,U700,0.0805733717182543,0.08032375689605857,0.0002496148221957234,0.3097981589607127,0.00023797790243780154,0.00024967395108870666,0.0002606856600656411,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,V1000,0.14473225810717924,0.1446322169310391,0.00010004117614015318,0.06912154722692797,7.600332750668029e-05,0.00010028047145431429,0.00012415936252548187,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,V925,0.17576464971047154,0.17527818247017954,0.00048646724029199895,0.2767719453788532,0.0004502010072859025,0.00048640121375780054,0.0005225074810927869,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,V850,0.22716516183019345,0.2268466590996563,0.00031850273053715683,0.14020755998458886,0.0002839255259816563,0.0003185608660631334,0.00035292112149640437,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,V700,0.26503033173714846,0.26525680970609905,-0.00022647796895058914,-0.08545360354270894,-0.0002666224600856859,-0.00022642888625387658,-0.00018613212616544337,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Q1000,0.0284513385540314,0.02846707267995972,-1.5734125928319742e-05,-0.05530188289186943,-1.969830877416e-05,-1.569809337659961e-05,-1.1605331680435756e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Q925,0.0507033178701258,0.050722485336719525,-1.9167466593722482e-05,-0.03780318014457961,-2.168914882560956e-05,-1.915269218347518e-05,-1.659722765484113e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Q850,0.07637781677043454,0.07640148547713389,-2.366870669935628e-05,-0.030988980439826234,-2.7553577655099402e-05,-2.357732875982177e-05,-1.9705305012200984e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Q700,0.09595336082595822,0.09619539489035321,-0.00024203406439499142,-0.25224136216968657,-0.00024945563752947554,-0.00024200023925164543,-0.00023417456795127994,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Z1000,0.02641801252176078,0.02630663667346578,0.00011137584829500058,0.42159056516177806,0.0001012818984270295,0.00011130135202508558,0.000121195546048166,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Z925,0.021061278548206053,0.020969318871582505,9.195967662354795e-05,0.4366291268265898,8.353147066423664e-05,9.190491285415194e-05,0.00010030903584896944,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Z850,0.016480235667185483,0.016459513387799826,2.0722279385657766e-05,0.1257401884544576,1.3924952545783625e-05,2.0680046836715413e-05,2.7398171282037342e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,Z700,0.010820762294451959,0.01082260342001397,-1.841125562011131e-06,-0.017014749163791504,-6.227412732874062e-06,-1.861238209217679e-06,2.5968855390890806e-06,3949,0.7898420315936813,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,t2m,0.019985201613932368,0.020221473638638895,-0.00023627202470652767,-1.182234881942919,-0.0002464346167512765,-0.0002363780081190009,-0.00022610392546252968,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,u10,0.08485147127439151,0.08458872390930973,0.000262747365081778,0.3096556384179942,0.00024833246003298505,0.00026264728439356205,0.00027741264126667636,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,v10,0.1445246095906809,0.14446559297714917,5.9016613531720497e-05,0.040834992530937066,3.5507608066978616e-05,5.894019777982762e-05,8.26813881238765e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,trained_hours,mslp,0.026668909682296533,0.02653267249178325,0.0001362371905132831,0.5108464955495373,0.00012651771646152418,0.00013620046893927755,0.0001457824253178773,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,T1000,0.02228787980586179,0.021998320601025637,0.00028955920483615324,1.299177882142016,0.0002843153148127726,0.0002895519069487998,0.0002948782951975364,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,T925,0.024884421808480512,0.02457319247989081,0.00031122932858970373,1.2506994576166444,0.0003073461682685049,0.0003112247985272813,0.00031507106605861164,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
