architecture,year,field,hour,hour_split,heldout_nrmse,full_nrmse,full_gain_pct,heldout_physical_rmse,full_physical_rmse,physical_unit,heldout_acc,full_acc,full_acc_delta,comparability,heldout_steps,full_steps
WeatherBridge,2021,t2m,4,held_out,0.029546136503094584,0.024107514029397707,18.40722042669521,0.579104287027293,0.47250728526350155,K,0.9780690052001855,0.9854486430416131,0.007379637841427589,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,u10,4,held_out,0.08692015698576319,0.07987616264082181,8.103982538935275,0.4293855797578542,0.3945882463598561,m s-1,0.994045719657842,0.9949735628207182,0.0009278431628761963,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,v10,4,held_out,0.14884283116982874,0.13532126087094218,9.084461906975243,0.413783064979148,0.37619310105385173,m s-1,0.9946340558777355,0.9955650084368837,0.0009309525591482126,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,mslp,4,held_out,0.02865700463514162,0.02435448397729191,15.01385337591633,31.97261877054765,27.172296367966563,Pa,0.999035745363772,0.9993016033135526,0.00026585794978051247,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,T1000,5,trained,0.011487706101332547,0.011445138504726214,0.3705491438486105,0.19471342817142268,0.19399191925408307,K,0.9977268193012904,0.9977436630709435,1.6843769653163143e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,T925,5,trained,0.011984042998549929,0.011918107906217834,0.5501907189424542,0.19155228259140478,0.19049837960106678,K,0.9983062850257526,0.9983239651681869,1.768014243430649e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,T850,5,trained,0.013209839937099269,0.01311835047544157,0.6925856944015961,0.2028171301318965,0.20141244952375584,K,0.998366624837078,0.9983891387265525,2.251388947449584e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,T700,5,trained,0.011786239220816345,0.011765866176354006,0.17285449650773207,0.1687193232709498,0.16842768419818205,K,0.9986542709466738,0.9986584033992388,4.132452565031031e-06,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,U1000,5,trained,0.05050313406729042,0.051066450064507315,-1.115407999167599,0.27868446418095144,0.28179293255796334,m s-1,0.9980163472982089,0.9979720185515105,-4.4328746698352184e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,U925,5,trained,0.04668373332958265,0.04686750186674538,-0.3936457606450274,0.33428488798775535,0.3356007858092308,m s-1,0.9982660871495328,0.9982522020791514,-1.3885070381358666e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,U850,5,trained,0.04736956789615737,0.0473003482671936,0.14612678991607894,0.3569866258801624,0.3564649740937491,m s-1,0.9981250736367269,0.9981305741814113,5.50054468440031e-06,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,U700,5,trained,0.04537382045359077,0.045101241530938245,0.6007405149657287,0.3870654620125704,0.3847402037127202,m s-1,0.9982588926100628,0.9982797361359227,2.0843525859848278e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,V1000,5,trained,0.08430462117429756,0.08549350062315715,-1.4102186004745998,0.2591773397523309,0.262832306708565,m s-1,0.9983739997373579,0.9983278882410738,-4.611149628408473e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,V925,5,trained,0.0997347919919246,0.10046188260446073,-0.7290240426781099,0.31211272237553794,0.31438809945687907,m s-1,0.9984821177056045,0.9984600548507013,-2.206285490313764e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,V850,5,trained,0.13229240821921218,0.13251480529859716,-0.16811023578652054,0.3318366255116795,0.3323944770916665,m s-1,0.9982075943586014,0.9982017449927582,-5.849365843246801e-06,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,V700,5,trained,0.15570528004716816,0.1562233321299865,-0.332713240463902,0.3483046538612747,0.34946350933728976,m s-1,0.9984320727287139,0.9984216976785074,-1.0375050206512526e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Q1000,5,trained,0.018478056322821672,0.018472684873128243,0.02906934365599243,0.00013359116918676525,0.00013355233523463953,kg kg-1,0.9961623683567513,0.9961646286740677,2.260317316427063e-06,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Q925,5,trained,0.030077060546957385,0.03002019054491038,0.18908098402175297,0.00018521456263357857,0.0001848643571466886,kg kg-1,0.9927115516373047,0.9927442427959091,3.269115860438099e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Q850,5,trained,0.039703194655571976,0.0394556913227588,0.62338392404008,0.00019257602975406715,0.00019137554177972149,kg kg-1,0.994721619818863,0.9947871423188198,6.552249995683823e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Q700,5,trained,0.05213360751575142,0.05202526991633449,0.20780760162087994,0.00015239499096160046,0.00015207830263098686,kg kg-1,0.995717321337014,0.9957330727712913,1.57514342773446e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Z1000,5,trained,0.0191786302136415,0.019578824856388965,-2.0866695811404345,17.51586150539349,17.881359623802336,m2 s-2,0.9995312541235277,0.9995114826878668,-1.9771435660898007e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Z925,5,trained,0.015494486807807484,0.01583244786576315,-2.181169742165149,17.22075270011543,17.59636655267992,m2 s-2,0.9995284140213868,0.9995076140486042,-2.079997278259249e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Z850,5,trained,0.012234237891074157,0.012521039958742994,-2.34425773164082,17.042657769538295,17.442181622881876,m2 s-2,0.999543686071419,0.9995220350653599,-2.165100605910908e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,Z700,5,trained,0.007978493908318045,0.008186017103080952,-2.601032189127218,16.92587811619238,17.366125546364465,m2 s-2,0.9996412864738896,0.9996223927558671,-1.8893718022550132e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,t2m,5,trained,0.016771314107966756,0.01678457543849546,-0.07907150532948512,0.3287177616045137,0.3289776850738726,K,0.9927462956644818,0.992734837670515,-1.145799396684577e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,u10,5,trained,0.05131278300330732,0.051856259159472534,-1.0591437929417793,0.253485149808476,0.25616992224505275,m s-1,0.9979295837051916,0.9978854534244929,-4.4130280698717606e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,v10,5,trained,0.0852128001189194,0.08644584263495245,-1.4470156060031723,0.23689158175507355,0.24031943933018954,m s-1,0.9982488510235603,0.998197791949231,-5.1059074329340426e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherBridge,2021,mslp,5,trained,0.019368970056263736,0.0197441028763959,-1.9367721620843206,21.609958983450387,22.028494605936785,Pa,0.9995560112999542,0.9995386423940136,-1.7368905940617907e-05,optimizer_budget_and_seed_matched,13136,13136
WeatherDCAE-14M,2020,T1000,1,trained,0.013077656441456316,0.012542017433406267,4.0958333050566145,0.22166264444035544,0.21258371313451943,K,0.9969212182145626,0.9971685373359558,0.0002473191213931969,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T925,1,trained,0.014598788309835955,0.013984455794353999,4.208106196512547,0.23334622723423523,0.22352677086229691,K,0.9973553497543368,0.9975739269296066,0.00021857717526974074,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T850,1,trained,0.016749614949910487,0.015866164704966535,5.27445106998518,0.2571650274969442,0.2436009833621011,K,0.9972602890974086,0.9975418960336306,0.00028160693622203414,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T700,1,trained,0.015032247142820676,0.014552200402229888,3.1934463026710933,0.21518573690638357,0.20831389611448184,K,0.9977747337311621,0.997914839821694,0.000140106090531944,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U1000,1,trained,0.055733680761644366,0.052616215834470355,5.593502680195196,0.3075474671685094,0.29034479128126534,m s-1,0.9975508952241433,0.997817492072405,0.00026659684826169094,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U925,1,trained,0.05382579391283356,0.05080546935538394,5.611295882306512,0.3854265342261437,0.36379911102296325,m s-1,0.9976656637789725,0.9979206628727902,0.00025499909381776487,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U850,1,trained,0.056287214359083154,0.05195282810700665,7.7004810087515985,0.4241918096086939,0.39152699929126855,m s-1,0.9973099558363686,0.9977088279540269,0.0003988721176583221,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U700,1,trained,0.05204777167458825,0.04813998176117173,7.5080830315824265,0.443998206139517,0.41066245098185017,m s-1,0.9976564586796574,0.9979953385621049,0.0003388798824475181,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V1000,1,trained,0.09217694563267448,0.0865565999046953,6.097344286472973,0.28337919270300194,0.2661005883421357,m s-1,0.9980824325254982,0.9983093015680123,0.00022686904251412177,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V925,1,trained,0.11391867720621898,0.10556157209211013,7.336027172243732,0.3565001523331743,0.33034720454954275,m s-1,0.9980573896885343,0.9983323222038575,0.00027493251532317853,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V850,1,trained,0.1459533839570994,0.1344935331549808,7.851719837812752,0.36610323394550703,0.3373578330705791,m s-1,0.9978464702626358,0.9981717706252663,0.00032530036263045403,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V700,1,trained,0.16203726918371256,0.15095746398717247,6.837812839204397,0.36246898515752624,0.33768403504412386,m s-1,0.9982979444356342,0.9985228585391153,0.00022491410348102203,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q1000,1,trained,0.021640679925552877,0.021156113049145647,2.239148113988154,0.00015645605172023331,0.0001529527689345998,kg kg-1,0.9947611746310672,0.9949894214171866,0.00022824678611943483,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q925,1,trained,0.039260841014727293,0.03812410055200604,2.895354336130617,0.0002417682903671291,0.0002347682412876239,kg kg-1,0.98784080625108,0.9885316720568728,0.0006908658057928063,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q850,1,trained,0.05712936465349911,0.052662291504024496,7.819224275586289,0.00027709977297557845,0.00025543272059493256,kg kg-1,0.9895256840876803,0.9910910675762266,0.0015653834885462903,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q700,1,trained,0.0712525409655536,0.06321838894620622,11.275600716094338,0.00020828273426347634,0.00018479760487088846,kg kg-1,0.9921356418103384,0.9938042130051665,0.0016685711948281057,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z1000,1,trained,0.0183292995340863,0.017714778707290595,3.3526694550051093,16.740166891877717,16.178924322177426,m2 s-2,0.9995740313452173,0.9996022081399496,2.817679473232637e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z925,1,trained,0.01470833528898877,0.014243239400302636,3.1621246017849662,16.347014749468215,15.830101793926403,m2 s-2,0.9995767334894695,0.9996031407315483,2.6407242078807514e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z850,1,trained,0.011631016120355034,0.011250673295125366,3.2700739238426766,16.20235186380925,15.672522995317829,m2 s-2,0.9995879549696268,0.9996145084389757,2.6553469348877812e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z700,1,trained,0.00769848882937407,0.007454625570317001,3.167676987808219,16.331864823621007,15.814524029202717,m2 s-2,0.9996627378056996,0.9996838343458037,2.1096540104070804e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,t2m,1,trained,0.015956187742470002,0.015716073413147954,1.50483519746352,0.31274128541303164,0.3080350445237943,K,0.9932097238300841,0.9934130930114949,0.0002033691814108396,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,u10,1,trained,0.05616849761993755,0.05308172150245786,5.495564681765694,0.2774723806765075,0.2622237062080028,m s-1,0.997489451469637,0.9977581052324189,0.0002686537627819563,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,v10,1,trained,0.0927758107504683,0.08736521031890045,5.831908541462724,0.2579167512054046,0.24287528202739492,m s-1,0.997954702851036,0.9981865201716152,0.00023181732057919735,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,mslp,1,trained,0.01854652085334123,0.017923814519891706,3.3575371810899104,20.69235230948801,19.997599210334332,Pa,0.999594219744928,0.9996210368876655,2.6817142737445288e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T1000,2,held_out,0.020572011713734715,0.01927431473259191,6.3080703977842285,0.3486898862580295,0.32669428219648355,K,0.9924241195686634,0.9933502840546129,0.00092616448594951,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T925,2,held_out,0.022806212363350405,0.021494013079230965,5.753692297578289,0.36453324135365556,0.3435591200275513,K,0.9935470112653573,0.9942727789435492,0.0007257676781918798,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T850,2,held_out,0.026192006538232095,0.02438348506511087,6.904860345393357,0.40213868227349897,0.3743715668863412,K,0.9932891330970287,0.9941870675707871,0.0008979344737584105,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T700,2,held_out,0.023259280752508434,0.022234346178010466,4.406561773787577,0.3329552396864209,0.31828336176673466,K,0.994660564478792,0.9951211878813754,0.0004606234025833489,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U1000,2,held_out,0.0858690298946979,0.07847686816314811,8.608647076384667,0.4738391979364547,0.4330480544768489,m s-1,0.9941979072376086,0.9951510117927469,0.0009531045551383066,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U925,2,held_out,0.08304445225093741,0.07611870904712074,8.339802378235918,0.5946505032338447,0.5450578251667602,m s-1,0.994450521154834,0.9953363311796458,0.0008858100248118062,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U850,2,held_out,0.08638945463746053,0.07792718791175844,9.795485758319224,0.6510483696923423,0.5872750194251719,m s-1,0.9936517480488061,0.9948383431638919,0.0011865951150857867,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U700,2,held_out,0.07935237268209842,0.0718558622480713,9.447115669823317,0.6769225634504732,0.6129729060974543,m s-1,0.9945340820414434,0.9955210713276631,0.0009869892862196528,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V1000,2,held_out,0.14654830971463478,0.13187495089412268,10.012642826849863,0.45053284788671044,0.40542260270237734,m s-1,0.9951712922154942,0.9960813411691114,0.0009100489536172374,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V925,2,held_out,0.1790493094512165,0.15978420248604003,10.759665605091547,0.5603216922209407,0.5000329522668416,m s-1,0.995213173823645,0.9961826498961752,0.0009694760725301732,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V850,2,held_out,0.22933322889011432,0.2049469533872819,10.63355520735165,0.5752496750125106,0.5140801838764997,m s-1,0.994683535596291,0.9957501881834512,0.0010666525871602106,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V700,2,held_out,0.2575039789894434,0.2323518907325706,9.7676503312999,0.5760230740273172,0.5197591555956493,m s-1,0.9956916518632547,0.9964877922991461,0.0007961404358913793,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q1000,2,held_out,0.03399325589057977,0.03288350486735606,3.2646211554311324,0.00024576171447620026,0.000237738525037232,kg kg-1,0.9871057678431409,0.9879249359507857,0.0008191681076448187,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q925,2,held_out,0.06131001672279167,0.058940019250720684,3.8655958663112733,0.00037754713138661496,0.0003629526853885487,kg kg-1,0.9701349385829334,0.9724200334017524,0.002285094818819,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q850,2,held_out,0.09048524894147413,0.08184828150871165,9.545166238475916,0.0004388888642632021,0.000396996192339924,kg kg-1,0.9735378566187292,0.9783889589048002,0.004851102286070996,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q700,2,held_out,0.11225217174168095,0.09781853969550373,12.858220756202783,0.00032813130429897594,0.0002859394571556124,kg kg-1,0.9803184265298468,0.9850782651647192,0.004759838634872393,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z1000,2,held_out,0.02407980569411895,0.020724914611726975,13.932384359776394,21.99210974942519,18.92808439751146,m2 s-2,0.9992689223840593,0.9994578333557412,0.0001889109716819437,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z925,2,held_out,0.01890938877670029,0.016182871306995493,14.41885563781072,21.01611441477943,17.98583121797308,m2 s-2,0.9993043322319712,0.9994898751350993,0.00018554290312811084,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z850,2,held_out,0.01473814987823942,0.012577798387038137,14.658227179457562,20.530681765005166,17.52124776786262,m2 s-2,0.9993416053987748,0.9995200605057518,0.00017845510697700462,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z700,2,held_out,0.009713177282697126,0.008374723387081909,13.7797741836702,20.60590087104558,17.76645428626416,m2 s-2,0.999464645317237,0.9996019646233512,0.00013731930611415866,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,t2m,2,held_out,0.03075188721094681,0.02417287231599036,21.393857391017306,0.6027370018349684,0.47378830675658823,K,0.9756346591483653,0.9850094205224672,0.00937476137410187,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,u10,2,held_out,0.08645124865742937,0.0791996539330165,8.388074015157306,0.42706917170482356,0.39124629408931594,m s-1,0.994063488010733,0.9950154936029555,0.0009520055922225268,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,v10,2,held_out,0.14675526971248457,0.13280817035932702,9.50364465990352,0.4079796453554668,0.36920670908359204,m s-1,0.9948984199328984,0.9958151499697555,0.0009167300368571052,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,mslp,2,held_out,0.024521825825510334,0.02127249139764358,13.250785039368628,27.358999667976747,23.73371772693206,Pa,0.9992940671902057,0.9994681679912146,0.0001741008010088807,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T1000,3,trained,0.023007132934840496,0.021953688829032102,4.5787717608791105,0.38996451396985865,0.3721089283082732,K,0.9905316468346038,0.9913841898109281,0.0008525429763243109,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T925,3,trained,0.0255668944028441,0.024344923413467046,4.779504972810156,0.40865983072205025,0.3891279140646348,K,0.9918859060002091,0.9926478243455116,0.0007619183453024814,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T850,3,trained,0.029368321505667143,0.02761179138572799,5.981036810701617,0.45090619829496076,0.42393733294969976,K,0.9915513146452117,0.9925361615238413,0.0009848468786295417,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T700,3,trained,0.026032755105687377,0.024996871652064365,3.9791541441447453,0.37265736378858005,0.35782875217355875,K,0.9933008211736059,0.9938254403902835,0.0005246192166776797,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U1000,3,trained,0.09517663747777877,0.08912366203194313,6.35972819196186,0.5252000830534472,0.4917987849811601,m s-1,0.9928688998830654,0.9937497686577514,0.0008808687746860722,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U925,3,trained,0.0921666670828478,0.08628148988949044,6.3853640145924215,0.6599712956607368,0.6178297266398425,m s-1,0.9931627923268741,0.9940109891484219,0.0008481968215477975,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U850,3,trained,0.09635588787823546,0.08836625290527157,8.291797365886302,0.7261574235688567,0.6659459218511306,m s-1,0.9920935101269017,0.9933547434058371,0.0012612332789353475,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U700,3,trained,0.08852802748020784,0.08152013985978969,7.91601012683232,0.755196314984232,0.695414897190357,m s-1,0.993181092271403,0.9942200873984091,0.0010389951270060038,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V1000,3,trained,0.16277665634429855,0.15160849376831437,6.861034516129723,0.500423585083902,0.4660893489418044,m s-1,0.9940310967749432,0.9948242666789054,0.0007931699039622764,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V925,3,trained,0.19828914628731506,0.18328715727553058,7.565713652348399,0.6205313515844979,0.5735837269576393,m s-1,0.9941220966436426,0.9949802350236248,0.0008581383799821651,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V850,3,trained,0.2562851029245201,0.2360851143709403,7.881842652215735,0.6428546049060955,0.5921858165703286,m s-1,0.9933453093284783,0.9943558950975528,0.0010105857690745346,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V700,3,trained,0.28925628219424254,0.2697849648080638,6.7315106308056905,0.6470513341018631,0.6034950048768994,m s-1,0.9945378651023233,0.9952501039309216,0.0007122388285982773,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q1000,3,trained,0.03875069892225226,0.037662270835677525,2.8087960136112935,0.00028015669483432093,0.00027228766453952445,kg kg-1,0.9832608600164302,0.9841901417492823,0.0009292817328521163,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q925,3,trained,0.06881221210591608,0.06644541919151929,3.4394954644879143,0.0004237456558588196,0.00040917094384711504,kg kg-1,0.9623083481363999,0.9649029353170224,0.002594587180622554,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q850,3,trained,0.10215939793366766,0.09315226331989943,8.81674598319049,0.0004955130545846731,0.00045182492727890495,kg kg-1,0.9661691618934074,0.9719629787225577,0.005793816829150256,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Q700,3,trained,0.12749661225118916,0.11234281133674938,11.885649859138468,0.0003726932762357824,0.0003283962592085882,kg kg-1,0.9744816914782328,0.9802435979593928,0.0057619064811599285,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z1000,3,trained,0.02391746929054737,0.02268926303426042,5.135184836517643,21.843847651066014,20.722125660960774,m2 s-2,0.9992786537298209,0.9993508870020003,7.223327217931175e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z925,3,trained,0.018506552271191728,0.017555471937059284,5.139154609651121,20.568397274153618,19.511355527485417,m2 s-2,0.9993336007134344,0.9994003600479475,6.675933451316673e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z850,3,trained,0.01438208531012378,0.013591535795320457,5.49676557854126,20.034673214679366,18.933414183061746,m2 s-2,0.9993730836974021,0.999440141810582,6.705811317997412e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,Z700,3,trained,0.009628390576816139,0.009103207307168794,5.454528100593622,20.4260310987441,19.31188754466646,m2 s-2,0.9994740522186751,0.999529958674678,5.5906456002841054e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,t2m,3,trained,0.026652375869273624,0.02566736092844495,3.695786618273893,0.5223865772396942,0.5030802825544609,K,0.9818886667571645,0.9832147465214598,0.0013260797642953293,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,u10,3,trained,0.09579830484514001,0.0898515275407501,6.207601808824287,0.4732436306219055,0.4438665505274519,m s-1,0.9927077200573372,0.9935873588497026,0.0008796387923654114,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,v10,3,trained,0.1630773440364765,0.1523615294008927,6.5710014465203255,0.4533550113641224,0.4235650466793516,m s-1,0.9936896317029977,0.9944939505775144,0.0008043188745167074,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,mslp,3,trained,0.024674588841872087,0.023429420649429603,5.046358423324436,27.529437541843908,26.14020372558062,Pa,0.9992850607643229,0.9993554146730774,7.035390875453906e-05,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T1000,4,held_out,0.021577435631522146,0.02012164610923597,6.746814344144928,0.36573154066279845,0.34105631223369404,K,0.9917922215544251,0.9928483723321322,0.0010561507777070434,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T925,4,held_out,0.02366038746747807,0.02208993026961254,6.6374956877784514,0.37818633011749125,0.35308422657609345,K,0.9931403273447428,0.9940084056080054,0.0008680782632626283,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T850,4,held_out,0.027037430136017337,0.025099223813714024,7.168604089045332,0.4151188839912891,0.3853606543383537,K,0.9928880000050404,0.9938700748206082,0.0009820748155677794,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,T700,4,held_out,0.023817992762276956,0.022625093952688427,5.008393534646832,0.34095317046225865,0.32387689392974023,K,0.9944261819602228,0.9949693099673689,0.0005431280071460654,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U1000,4,held_out,0.09183317494057885,0.08221301455173637,10.475691812972018,0.506750315854383,0.4536647139144808,m s-1,0.9933149534594896,0.9946443884226678,0.0013294349631781666,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U925,4,held_out,0.08946603713080882,0.07961442349357603,11.011568135994095,0.6406330893037468,0.5700893381695841,m s-1,0.9935535452952999,0.994887538312985,0.001333993017685109,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U850,4,held_out,0.09187438583406653,0.08145750570149475,11.338176618002768,0.6923839191311832,0.6138802064802754,m s-1,0.9928629490840557,0.9943833959072164,0.0015204468231606594,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,U700,4,held_out,0.08424032441172674,0.07455587906671977,11.496210885506557,0.718619676350941,0.6360056430099974,m s-1,0.9939048022572176,0.9952219437084842,0.0013171414512666013,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V1000,4,held_out,0.15846737835544322,0.13895774437652855,12.31145121562777,0.48717558871506633,0.42719720426599955,m s-1,0.9942836898015031,0.9956041409118653,0.0013204511103622751,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V925,4,held_out,0.19560834070712002,0.16855217319094803,13.83180666957478,0.612141966576599,0.5274716745880003,m s-1,0.9942613386208822,0.9957267199710829,0.0014653813502006896,same_seed_full_has_more_optimizer_steps,13136,21888
WeatherDCAE-14M,2020,V850,4,held_out,0.24785776872872345,0.21570485503611736,12.97232435259956,0.6217158404319287,0.5410648447162433,m s-1,0.9938283320999383,0.9953097349150042,0.0014814028150659242,same_seed_full_has_more_optimizer_steps,13136,21888
