architecture,year,field,hours,heldout_nrmse,full_nrmse,full_gain_pct,heldout_acc,full_acc,full_acc_delta,comparability
WeatherBridge,2020,U925,trained,0.056622355494481226,0.05682126180812156,-0.3512858338429974,0.9972217498582138,0.9972092156636022,-1.2534194611557581e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,U925,held_out,0.07744236526504386,0.07052502387154588,8.932244476035322,0.9951674825077212,0.9959906031029176,0.0008231205951964027,optimizer_budget_and_seed_matched
WeatherBridge,2020,U850,trained,0.057798368321485445,0.05783527602016636,-0.06385595260341405,0.9969371808705184,0.9969371560504459,-2.4820072552778072e-08,optimizer_budget_and_seed_matched
WeatherBridge,2020,U850,held_out,0.07730602807823525,0.0717308800291998,7.211789542974945,0.9949359327891287,0.9956352114802791,0.0006992786911503845,optimizer_budget_and_seed_matched
WeatherBridge,2020,U700,trained,0.05632554415664013,0.05618148415085955,0.25576318513666024,0.9970082768535323,0.9970293836234848,2.1106769952483617e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,U700,held_out,0.07484736343808424,0.06997677291253246,6.507364190030369,0.9951694654545262,0.9957710876922139,0.0006016222376876712,optimizer_budget_and_seed_matched
WeatherBridge,2020,V1000,trained,0.10394803193720463,0.10465232765207728,-0.6775459830717355,0.9973505785110767,0.9973276086152983,-2.29698957783242e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,V1000,held_out,0.14349380349503316,0.13049046426688193,9.06195174386141,0.9953323785617469,0.9961390280295863,0.000806649467839371,optimizer_budget_and_seed_matched
WeatherBridge,2020,V925,trained,0.12278362211538628,0.12332389761588497,-0.440022448589247,0.9975556545418289,0.9975435476513282,-1.210689050068492e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,V925,held_out,0.17118752237801738,0.15350031415816207,10.332066247677973,0.995601677100334,0.9964636926829998,0.0008620155826658538,optimizer_budget_and_seed_matched
WeatherBridge,2020,V850,trained,0.16256900810078648,0.16304315304496442,-0.29165764724601656,0.9971005271877592,0.9970915032372271,-9.023950532149883e-06,optimizer_budget_and_seed_matched
WeatherBridge,2020,V850,held_out,0.22227664523255747,0.2027358360850555,8.791211117595084,0.9950077282346548,0.9958471329544404,0.000839404719785608,optimizer_budget_and_seed_matched
WeatherBridge,2020,V700,trained,0.19494786201175995,0.19549489530737973,-0.2806049217337823,0.9972911256649599,0.9972886161613319,-2.5095036280120553e-06,optimizer_budget_and_seed_matched
WeatherBridge,2020,V700,held_out,0.26801791020722493,0.2446425598104611,8.721562815966509,0.99536257083023,0.9961296470570861,0.0007670762268560116,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q1000,trained,0.022805787350880704,0.022834588535526307,-0.12628892921993579,0.9937489561708656,0.9937374861473076,-1.1470023557946796e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q1000,held_out,0.030010373659725465,0.02783416147527941,7.251533116918758,0.9899249097065241,0.9913421190238969,0.0014172093173727696,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q925,trained,0.03702763689297534,0.03695631653107006,0.19261386329197178,0.9884151165078179,0.9884753193254299,6.0202817611987314e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q925,held_out,0.04775197779349941,0.045327176641389036,5.077907270346551,0.9819389595882042,0.9837402679670821,0.0018013083788779305,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q850,trained,0.04968285747957859,0.049266324127970995,0.8383844503686284,0.9914801458640744,0.9916354959879055,0.00015535012383105506,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q850,held_out,0.06306062244231712,0.059889844053602,5.028143183355825,0.9872125787034538,0.9884652067500866,0.001252628046632842,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q700,trained,0.06670633955787793,0.06657588237220198,0.19556939646306903,0.9925073511151966,0.9925316343764569,2.428326126024949e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,Q700,held_out,0.08409830809009627,0.08175903155318062,2.7815976207387387,0.9891005923371976,0.9896767486095782,0.0005761562723806124,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z1000,trained,0.020292928128223142,0.020676581970047094,-1.890579020434075,0.9994728683442206,0.9994535245570836,-1.9343787136971713e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z1000,held_out,0.027698347021771673,0.02264810961772335,18.232992026848006,0.9990326281400574,0.9993507976715026,0.0003181695314451449,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z925,trained,0.016136734689448085,0.016470382565947076,-2.067629436314432,0.9994875511649632,0.9994667193407816,-2.0831824181666292e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z925,held_out,0.021933115284659212,0.017829183291493505,18.711122154344125,0.9990638565454767,0.9993788802332458,0.0003150236877691448,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z850,trained,0.012636532146424873,0.012915834604985443,-2.2102777512388188,0.9995116547896558,0.999490269838644,-2.1384951011782505e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z850,held_out,0.017045310607694215,0.013850303348010923,18.74420087270849,0.9991198803630726,0.999416369923266,0.00029648956019334705,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z700,trained,0.008253544043928373,0.008447380172934792,-2.3485199566968182,0.9996106273855315,0.999592501558276,-1.812582725557732e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,Z700,held_out,0.011065951324366342,0.008980329362712465,18.847199852230546,0.9993065000131729,0.9995412962608607,0.0002347962476878518,optimizer_budget_and_seed_matched
WeatherBridge,2020,t2m,trained,0.018719611831793177,0.018786625140622733,-0.3579845000618133,0.9903828473038702,0.9903426449314298,-4.0202372440401035e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,t2m,held_out,0.027887405060017655,0.023401199184240204,16.08685306546987,0.9798637490442208,0.9859136129463131,0.006049863902092278,optimizer_budget_and_seed_matched
WeatherBridge,2020,u10,trained,0.06227619661973169,0.06261113999767771,-0.5378353144962323,0.9966787433037104,0.9966549155457693,-2.3827757941075056e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,u10,held_out,0.08421413180176134,0.0775647407425405,7.895813822403818,0.9943427651848168,0.9952005338936858,0.000857768708869,optimizer_budget_and_seed_matched
WeatherBridge,2020,v10,trained,0.1047749192131772,0.1054747459894765,-0.6679334916740975,0.9971711961740133,0.9971465919141688,-2.4604259844518417e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,v10,held_out,0.14418566666382418,0.13133597327982327,8.91190759894365,0.9950390017556505,0.9958822682144312,0.0008432664587806338,optimizer_budget_and_seed_matched
WeatherBridge,2020,mslp,trained,0.020648179001176322,0.02101052748069224,-1.7548689378142042,0.9994911126083531,0.9994738989197599,-1.7213688593198384e-05,optimizer_budget_and_seed_matched
WeatherBridge,2020,mslp,held_out,0.028010429818415353,0.023108945231067084,17.498783914146884,0.999079076586371,0.999370888405529,0.0002918118191580499,optimizer_budget_and_seed_matched
WeatherBridge,2021,T1000,trained,0.014129522752456119,0.014113332277230198,0.11458614356317169,0.9962748455004018,0.9962865220882161,1.1676587814313244e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,T1000,held_out,0.01932936567468054,0.01753949003532182,9.259877791557708,0.993577096311103,0.9947156572821709,0.0011385609710679034,optimizer_budget_and_seed_matched
WeatherBridge,2021,T925,trained,0.014802452735707001,0.014735087756009421,0.45509336121763205,0.9971962183544444,0.9972232188898477,2.7000535403276515e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,T925,held_out,0.019927133376752768,0.01827673317192119,8.282175733098446,0.9953108685072751,0.9960576338198022,0.0007467653125270424,optimizer_budget_and_seed_matched
WeatherBridge,2021,T850,trained,0.016359462936342144,0.016238340340878264,0.7403824681482056,0.9972780601090342,0.9973221700289172,4.410991988301749e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,T850,held_out,0.021645811948567018,0.020222073345016245,6.577432193043819,0.9956056658356613,0.9961656589617238,0.0005599931260624746,optimizer_budget_and_seed_matched
WeatherBridge,2021,T700,trained,0.014562406343621654,0.014542398908072166,0.1373909989694188,0.99777601956388,0.9977829740806506,6.9545167706852595e-06,optimizer_budget_and_seed_matched
WeatherBridge,2021,T700,held_out,0.018692482759748663,0.018027883078992897,3.5554382437996814,0.9966078035259446,0.996842255756353,0.00023445223040841068,optimizer_budget_and_seed_matched
WeatherBridge,2021,U1000,trained,0.06133047977729587,0.06169990798333571,-0.6023566216688929,0.9968583859906971,0.9968322926376252,-2.6093353071909853e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,U1000,held_out,0.08309338171697969,0.0764765341772419,7.963146285555103,0.9946302023925522,0.9954519831781302,0.0008217807855780412,optimizer_budget_and_seed_matched
WeatherBridge,2021,U925,trained,0.05649816272482574,0.05670739410771228,-0.37033307420207706,0.9972718208898129,0.9972582693735849,-1.3551516228060834e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,U925,held_out,0.07727650406455788,0.07038891060450207,8.912920613362397,0.9952508418018993,0.996058956800736,0.0008081149988367065,optimizer_budget_and_seed_matched
WeatherBridge,2021,U850,trained,0.05759425597483662,0.057632201036426,-0.06588341310626954,0.9970001950646101,0.9969996776663846,-5.173982254857989e-07,optimizer_budget_and_seed_matched
WeatherBridge,2021,U850,held_out,0.07704460160901101,0.07149164243250454,7.207460432707341,0.9950363138198581,0.9957217700048957,0.0006854561850375696,optimizer_budget_and_seed_matched
WeatherBridge,2021,U700,trained,0.05605562990521787,0.05590228716157735,0.27355458122546983,0.9970905296879767,0.9971119434785853,2.1413790608604266e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,U700,held_out,0.07447802094970488,0.06964219520595896,6.492956824150248,0.9953008734003845,0.9958848112034178,0.0005839378030332298,optimizer_budget_and_seed_matched
WeatherBridge,2021,V1000,trained,0.10379396214591219,0.10449544506589568,-0.6758417401942514,0.9973377378063332,0.9973146659247775,-2.3071881555702944e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,V1000,held_out,0.1432865656156584,0.130308006202199,9.057764318444296,0.9953060257693364,0.9961166256599776,0.0008105998906412504,optimizer_budget_and_seed_matched
WeatherBridge,2021,V925,trained,0.12224246164269363,0.12276807242647354,-0.42997398507585377,0.9975390646363875,0.9975271853582127,-1.1879278174808938e-05,optimizer_budget_and_seed_matched
WeatherBridge,2021,V925,held_out,0.17078915411178375,0.15293564311516897,10.453539095889791,0.9955498664351882,0.9964321170415193,0.0008822506063311808,optimizer_budget_and_seed_matched
WeatherBridge,2021,V850,trained,0.16187245264526962,0.16235571936540696,-0.2985478456895866,0.997083142033131,0.9970734754071399,-9.666625991111566e-06,optimizer_budget_and_seed_matched
WeatherBridge,2021,V850,held_out,0.22141539776846814,0.20192618861873632,8.80210199749138,0.9949711813938105,0.9958177815231537,0.0008466001293432335,optimizer_budget_and_seed_matched
