candidate,reference,horizon_hours,year,family,metric,scope,tau,channel,better,left,right,delta_left_minus_right,ci95_low,ci95_median,ci95_high,n_windows,n_blocks,block_days,draws,p_raw_two_sided,p_censored,p_raw_left_better,p_raw_left_worse,p_holm_two_sided,p_holm_left_better,p_holm_left_worse,family_alpha,source_path,source_sha256
flow_spectral,weatherdcae_14m,12,2021,temporal_curvature,temporal_curvature,field_hour,0,Z850,lower,0.02499493814865356,0.024633464998824923,0.00036147314982863665,0.00034104924557658306,0.0003613682473750362,0.00038212498329433356,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,refine,12,2021,temporal_curvature,temporal_curvature,field_hour,0,Z925,lower,0.03170953697974868,0.031509638060909596,0.00019989891883908512,0.00018198566835746758,0.00019996409723556548,0.00021654087818481597,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherbridge_detail,12,2021,temporal_curvature,temporal_curvature,field_hour,0,Z925,lower,0.03170953697974868,0.03180698809728714,-9.745111753845653e-05,-0.00011043817861616772,-9.751638334256837e-05,-8.381835409156605e-05,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherdcae_14m,12,2021,temporal_curvature,temporal_curvature,field_hour,0,Z925,lower,0.03170953697974868,0.031184184252668435,0.0005253527270802465,0.0004984861136391455,0.0005251292945546819,0.0005523241769751264,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,refine,12,2021,temporal_curvature,temporal_curvature,field_hour,0,mslp,lower,0.03911660047840116,0.03894916351319904,0.0001674369652021196,0.00014265158151836112,0.00016762193997822694,0.00019135334749874748,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherbridge_detail,12,2021,temporal_curvature,temporal_curvature,field_hour,0,mslp,lower,0.03911660047840116,0.0393230938669956,-0.00020649338859443644,-0.00022749127513204594,-0.0002063913656251276,-0.0001858368591483091,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherdcae_14m,12,2021,temporal_curvature,temporal_curvature,field_hour,0,mslp,lower,0.03911660047840116,0.03839039296431729,0.0007262075140838722,0.0006904078421235483,0.0007260779531723452,0.0007622951141587765,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,refine,12,2021,temporal_curvature,temporal_curvature,field_hour,0,t2m,lower,0.03527653933515776,0.036433727831987096,-0.001157188496829338,-0.0012238510093010905,-0.0011563416833212693,-0.0010906266958772334,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherbridge_detail,12,2021,temporal_curvature,temporal_curvature,field_hour,0,t2m,lower,0.03527653933515776,0.035759125816241986,-0.00048258648108422814,-0.0005211698692553831,-0.00048275301507914176,-0.0004461840108500551,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherdcae_14m,12,2021,temporal_curvature,temporal_curvature,field_hour,0,t2m,lower,0.03527653933515776,0.03657311104966426,-0.001296571714506499,-0.0013581120554996017,-0.0012969920291489127,-0.0012320201507931203,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,refine,12,2021,temporal_curvature,temporal_curvature,field_hour,0,u10,lower,0.1002427690104584,0.09984506493399405,0.00039770407646434747,0.00028953195050731466,0.0003977067412044427,0.0005058347269596818,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherbridge_detail,12,2021,temporal_curvature,temporal_curvature,field_hour,0,u10,lower,0.1002427690104584,0.10170106070936426,-0.0014582916989058642,-0.0016082372824407164,-0.0014573706008875614,-0.0013130215096343377,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherdcae_14m,12,2021,temporal_curvature,temporal_curvature,field_hour,0,u10,lower,0.1002427690104584,0.09613430905115536,0.004108459959303035,0.004011738105442529,0.0041049567391458,0.004209590580219349,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,refine,12,2021,temporal_curvature,temporal_curvature,field_hour,0,v10,lower,0.17283784279397268,0.17458502961797343,-0.0017471868240007404,-0.0018893296596516882,-0.0017468782037695363,-0.0016096482781988053,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherbridge_detail,12,2021,temporal_curvature,temporal_curvature,field_hour,0,v10,lower,0.17283784279397268,0.17369296948446852,-0.0008551266904958388,-0.0009596860731155968,-0.0008564582519739183,-0.0007474422804785512,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,0.004799040191961607,1.0,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherdcae_14m,12,2021,temporal_curvature,temporal_curvature,field_hour,0,v10,lower,0.17283784279397268,0.16675445676281722,0.006083386031155463,0.005741371061855691,0.00608858061301365,0.0063700641967312744,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,1.0,0.004799040191961607,0.05,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,refine,12,2021,temporal_curvature,temporal_curvature,query_hour,0,,lower,0.08980261630387541,0.09072465410311847,-0.0009220377992430612,-0.0009690076035955824,-0.0009218126714924113,-0.0008765666786727643,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,,,,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherbridge_detail,12,2021,temporal_curvature,temporal_curvature,query_hour,0,,lower,0.08980261630387541,0.09058745106878273,-0.0007848347649073162,-0.0008153275905385081,-0.0007849861822733437,-0.0007559486663849785,729,53,7,5000,0.0001999600079984003,true,0.0001999600079984003,1.0,,,,,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherdcae_14m,12,2021,temporal_curvature,temporal_curvature,query_hour,0,,lower,0.08980261630387541,0.08718594663713637,0.002616669666739041,0.0025416207789311163,0.0026167214121292567,0.002682445124642388,729,53,7,5000,0.0001999600079984003,true,1.0,0.0001999600079984003,,,,,/home/jovyan/shares/SR006.nfs2/dsuhoi/weather_time_interpolation_runtime/metrics/detailed_benchmark_v2/12h/2021/full_year/paired_temporal_curvature_flow_spectral.json,b4330737d259f3bd8cbc8a3b6bf695517e064bfd2d44cbb96966ad7cb1fff2d6
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind1000:spheroidal,higher,0.9786636763148837,0.9753256892307632,0.003337987084120475,0.003258392208750327,0.0033376526767170955,0.0034184110610559677,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind1000:toroidal,higher,0.9116055998946087,0.909808898495385,0.0017967013992236103,0.0015985915281701846,0.0017955093517821874,0.0019885725786170315,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind10:spheroidal,higher,0.9778056798811966,0.9748792121766853,0.0029264677045113263,0.0028523274978948464,0.0029265457056513733,0.0029982893228203437,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind10:toroidal,higher,0.9150260995935511,0.9133229285110662,0.0017031710824848556,0.0015274840863153671,0.0017035105342965706,0.0018682302761608594,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind700:spheroidal,higher,0.9502256212574628,0.9499742772190005,0.0002513440384622756,3.8765879217794746e-05,0.0002513874541911765,0.000464313843877434,729,53,7,10000,0.027897210278972105,false,,,0.13948605139486053,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind700:toroidal,higher,0.8364265032102378,0.8158985985486432,0.020527904661594598,0.01986146441702976,0.02052336908264707,0.02121541550375313,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind850:spheroidal,higher,0.9681481020767829,0.963539540113572,0.004608561963210911,0.004443484506597414,0.004607420491852143,0.004776630478575456,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind850:toroidal,higher,0.8692206583395907,0.8469594343372496,0.022261224002341096,0.02178327220532588,0.022258227124937857,0.022753022556463835,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind925:spheroidal,higher,0.9772777801024407,0.9719747444729746,0.005303035629466102,0.005193342065634374,0.005304046155950148,0.005413279393962999,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,1,wind925:toroidal,higher,0.8802371104394785,0.8690564161465492,0.011180694292929338,0.01088149766515753,0.011178398745973317,0.01149917958696863,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau1.json,a272f053f9b35d79e2008038bb3e83c2423f2f1d31435a20eaf4d3e3699ea9c7
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind1000:spheroidal,higher,0.9263221106411498,0.9191229970530391,0.0071991135881106505,0.006896535871730844,0.007196290127389038,0.0075267831063543815,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind1000:toroidal,higher,0.7359397101467693,0.7297901923273816,0.006149517819387662,0.00556521300922431,0.00615220072481365,0.006732160529316303,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind10:spheroidal,higher,0.9242098826930356,0.9184340696439495,0.005775813049086143,0.005499186796981986,0.005774794564363084,0.006052510939098995,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind10:toroidal,higher,0.7455018836447895,0.7410951247758172,0.004406758868972349,0.0038944920682990767,0.004410668515449023,0.004912614502864215,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind700:spheroidal,higher,0.8262632845687604,0.8316306782521011,-0.005367393683340715,-0.00616783380958118,-0.005368981549532581,-0.004536527961451662,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind700:toroidal,higher,0.5281926099982608,0.48131699968430897,0.04687561031395182,0.04537647003090752,0.046856679728481815,0.04840515759712813,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind850:spheroidal,higher,0.8906240155013337,0.8741063275291432,0.016517687972190553,0.015952924850110226,0.0165224660205181,0.017078534241152972,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind850:toroidal,higher,0.6284847073103665,0.5734471370490327,0.055037570261333824,0.05388912290784399,0.05502761395543365,0.056215128563857665,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind925:spheroidal,higher,0.9211427489262386,0.9058548433626957,0.01528790556354287,0.014881614070748533,0.015291900486958998,0.015679568487675592,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,10,wind925:toroidal,higher,0.6662011207049439,0.6338358430705443,0.03236527763439956,0.03166722127316904,0.03236995541888671,0.03307257463797124,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau10.json,303da3ef9cbd2f88af4bf1fc6258e645db834842c5d20545b2832a6d321523c1
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind1000:spheroidal,higher,0.9759717987561586,0.9744290867296593,0.0015427120264992489,0.0014518736668737626,0.00154195472047286,0.00164058098343621,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind1000:toroidal,higher,0.8988169784081489,0.898673309629019,0.00014366877912985743,-7.663591736974118e-05,0.0001437157923955823,0.00036247265395506487,729,53,7,10000,0.2091790820917908,false,,,0.5909409059094091,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind10:spheroidal,higher,0.975037508377159,0.973838561356313,0.0011989470208459974,0.001119871901290262,0.0011980176534293063,0.001281104687555329,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind10:toroidal,higher,0.9021968970737012,0.9025290056511208,-0.00033210857741960975,-0.0005324417053165775,-0.0003310558576803402,-0.00013072398749966747,729,53,7,10000,0.0016998300169983002,false,,,0.013598640135986401,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind700:spheroidal,higher,0.9440990930067986,0.9450487209118607,-0.0009496279050620338,-0.0012191733151847295,-0.0009511546937554516,-0.0006788361064508227,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind700:toroidal,higher,0.8245365149526767,0.795087485483481,0.029449029469195698,0.02864889003220648,0.02944052791726276,0.03026435803891506,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind850:spheroidal,higher,0.9639934913775231,0.9592237410394907,0.004769750338032397,0.004583739709231935,0.00476950362058981,0.00495629929989636,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind850:toroidal,higher,0.858996886039467,0.8305085734738898,0.028488312565577156,0.027926185784209738,0.028483453151783966,0.02906759632109493,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind925:spheroidal,higher,0.9742973095268542,0.9697629132388551,0.004534396287999121,0.004410200690564511,0.004535567728335688,0.004655563298607843,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,11,wind925:toroidal,higher,0.8685765647430316,0.8575911876759575,0.010985377067074031,0.010696709936862472,0.010983970390879838,0.011293315206284071,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau11.json,f5fa19835bf583df2e3bb875908779722d4962914863b1d666cdf5adeb3ce8e4
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,2,wind1000:spheroidal,higher,0.9371061356960501,0.9285315441169529,0.008574591579097124,0.008322727606109304,0.008568353848433574,0.008859299799717219,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau2.json,ad523b0313ffc51c32cc6955a68d79b1ea3eb8f031ba29819084b6adab1a486c
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,2,wind1000:toroidal,higher,0.7732411385890715,0.7609968240205479,0.012244314568523595,0.011734353978856263,0.01224095807181319,0.012756783990457743,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau2.json,ad523b0313ffc51c32cc6955a68d79b1ea3eb8f031ba29819084b6adab1a486c
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,2,wind10:spheroidal,higher,0.9355145020740022,0.9284406060708076,0.007073896003194635,0.006857699472635978,0.007071405732656244,0.007294869245079832,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau2.json,ad523b0313ffc51c32cc6955a68d79b1ea3eb8f031ba29819084b6adab1a486c
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,2,wind10:toroidal,higher,0.7823617177899155,0.7707122620731715,0.011649455716744028,0.011197691539812347,0.011645326034399384,0.012099888051214851,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau2.json,ad523b0313ffc51c32cc6955a68d79b1ea3eb8f031ba29819084b6adab1a486c
flow_spectral,weatherdcae_14m,12,2021,vector_spectral,coherence,field_hour,2,wind700:spheroidal,higher,0.8466411685910898,0.8519235563212788,-0.005282387730188964,-0.005932418990006577,-0.005284244549781381,-0.004632036302375786,729,53,7,10000,9.999000099990002e-05,true,,,0.010998900109989001,,,0.05,metrics/journal_spectra_v6/12h_2021/flow_spectral_vector_pairwise_tau2.json,ad523b0313ffc51c32cc6955a68d79b1ea3eb8f031ba29819084b6adab1a486c
